target_id	length	eff_length	est_counts	tpm
TRINITY_DN3867_c0_g1_i1	596	420.883	33.7778	7.64429
TRINITY_DN3806_c0_g1_i1	585	409.883	52	12.084
TRINITY_DN21143_c0_g1_i1	212	62.0191	6	9.21494
TRINITY_DN21129_c0_g1_i1	205	57.3241	5	8.30807
TRINITY_DN21148_c0_g1_i1	245	86.6016	2	2.19974
TRINITY_DN21185_c0_g1_i1	260	98.3963	9	8.71226
TRINITY_DN21122_c0_g1_i1	415	241.056	9	3.55625
TRINITY_DN21151_c0_g1_i1	405	231.245	11	4.53093
TRINITY_DN21130_c0_g1_i1	270	106.742	6	5.35408
TRINITY_DN21197_c0_g1_i1	266	103.388	9	8.2916
TRINITY_DN21106_c0_g1_i1	210	60.6473	3	4.71169
TRINITY_DN21167_c0_g1_i1	248	88.9156	4	4.28498
TRINITY_DN21114_c0_g1_i1	388	214.722	9	3.9924
TRINITY_DN21175_c0_g1_i1	411	237.112	7	2.81198
TRINITY_DN21173_c0_g1_i1	206	57.9729	3	4.92905
TRINITY_DN21112_c0_g1_i1	335	164.548	7	4.05204
TRINITY_DN21178_c0_g1_i1	256	95.2038	11	11.0054
TRINITY_DN21100_c0_g1_i1	267	104.253	5	4.56821
TRINITY_DN21136_c0_g1_i1	212	62.0191	3	4.60747
TRINITY_DN21191_c0_g1_i1	232	76.4895	3	3.73583
TRINITY_DN21157_c0_g1_i1	214	63.4064	4	6.00889
TRINITY_DN21124_c0_g1_i1	203	55.9631	4	6.80808
TRINITY_DN21145_c0_g1_i1	217	65.5234	3	4.36106
TRINITY_DN21128_c0_g1_i1	312	143.56	9	5.9714
TRINITY_DN21142_c0_g1_i1	236	79.5659	7	8.37989
TRINITY_DN21123_c0_g1_i1	223	69.8548	3	4.09065
TRINITY_DN21149_c0_g1_i1	244	85.8296	6	6.65857
TRINITY_DN21150_c0_g1_i1	212	62.0191	3	4.60747
TRINITY_DN21131_c0_g1_i1	226	71.9714	3	3.97034
TRINITY_DN21107_c0_g1_i1	224	70.5131	2	2.70164
TRINITY_DN21166_c0_g1_i1	246	87.3853	13	14.1701
TRINITY_DN21115_c0_g1_i1	226	71.9714	3	3.97034
TRINITY_DN21174_c0_g1_i1	207	58.6781	4	6.49308
TRINITY_DN21172_c0_g1_i1	216	64.8393	4	5.87609
TRINITY_DN21118_c0_g1_i1	213	62.7348	8	12.1464
TRINITY_DN21179_c0_g1_i1	218	66.2435	9	12.941
TRINITY_DN21160_c0_g1_i1	547	371.96	13	3.329
TRINITY_DN21101_c0_g1_i1	232	76.4895	9	11.2075
TRINITY_DN21190_c0_g1_i1	237	80.3593	7	8.29715
TRINITY_DN21137_c0_g1_i1	280	115.205	8	6.61431
TRINITY_DN21125_c0_g1_i1	240	82.7428	5	5.75582
TRINITY_DN21182_c0_g1_i1	218	66.2435	3	4.31365
TRINITY_DN21189_c0_g1_i1	235	78.7586	6	7.25638
TRINITY_DN21144_c0_g1_i1	296	129.228	7	5.15951
TRINITY_DN21187_c0_g1_i1	266	103.388	2	1.84258
TRINITY_DN21120_c0_g1_i1	267	104.253	12	10.9637
TRINITY_DN21132_c0_g1_i1	232	76.4895	4	4.9811
TRINITY_DN21158_c0_g1_i1	254	93.628	4	4.06931
TRINITY_DN21139_c0_g1_i1	202	55.2805	5	8.6152
TRINITY_DN21153_c0_g1_i1	244	85.8296	5	5.54881
TRINITY_DN21165_c0_g1_i1	202	55.2805	3	5.16912
TRINITY_DN21104_c0_g1_i1	342	171.075	13	7.23808
TRINITY_DN21177_c0_g1_i1	223	69.8548	5	6.81775
TRINITY_DN21116_c0_g1_i1	201	54.5833	3	5.23514
TRINITY_DN21110_c0_g1_i1	286	120.47	6	4.74395
TRINITY_DN21171_c0_g1_i1	211	61.3198	3	4.66001
TRINITY_DN21168_c0_g1_i1	250	90.3705	4	4.216
TRINITY_DN21102_c0_g1_i1	208	59.3379	3	4.81566
TRINITY_DN21109_c0_g1_i1	214	63.4064	5	7.51111
TRINITY_DN21155_c0_g1_i1	222	69.1046	3	4.13505
TRINITY_DN21134_c0_g1_i1	201	54.5833	3	5.23514
TRINITY_DN21193_c0_g1_i1	216	64.8393	3	4.40707
TRINITY_DN21181_c0_g1_i1	356	184.15	11	5.68967
TRINITY_DN21126_c0_g1_i1	216	64.8393	8	11.7522
TRINITY_DN21121_c0_g1_i1	238	81.1574	3	3.52095
TRINITY_DN21140_c0_g1_i1	235	78.7586	3	3.62819
TRINITY_DN21194_c0_g1_i1	217	65.5234	3	4.36106
TRINITY_DN21152_c0_g1_i1	242	84.2714	6	6.78169
TRINITY_DN21138_c0_g1_i1	300	132.762	8	5.73961
TRINITY_DN21105_c0_g1_i1	232	76.4895	4	4.9811
TRINITY_DN21176_c0_g1_i1	218	66.2435	4	5.75153
TRINITY_DN21117_c0_g1_i1	216	64.8393	3	4.40707
TRINITY_DN21111_c0_g1_i1	219	67.0108	3	4.26426
TRINITY_DN21170_c0_g1_i1	245	86.6016	21	23.0972
TRINITY_DN21169_c0_g1_i1	242	84.2714	5	5.65141
TRINITY_DN21108_c0_g1_i1	298	131.06	10	7.26769
TRINITY_DN21162_c0_g1_i1	214	63.4064	5	7.51111
TRINITY_DN21154_c0_g1_i1	236	79.5659	3	3.59138
TRINITY_DN21199_c0_g1_i1	410	236.143	8	3.22687
TRINITY_DN21192_c0_g1_i1	240	82.7428	4	4.60465
TRINITY_DN21135_c0_g1_i1	213	62.7348	10	15.183
TRINITY_DN21146_c0_g1_i1	210	60.6473	3	4.71169
TRINITY_DN21127_c0_g1_i1	281	116.054	6	4.92446
TRINITY_DN21180_c0_g1_i1	286	120.47	3	2.37197
TRINITY_DN804_c0_g1_i8	10416	10240.8	649.06	6.03696
TRINITY_DN804_c0_g1_i9	11058	10882.8	457.564	4.00477
TRINITY_DN804_c0_g1_i10	10416	10240.8	1021.16	9.49789
TRINITY_DN804_c0_g1_i5	10920	10744.8	484.127	4.29168
TRINITY_DN804_c0_g1_i1	10416	10240.8	300.089	2.79115
TRINITY_DN865_c0_g1_i1	219	67.0108	5.18686	7.3727
TRINITY_DN865_c0_g2_i2	846	670.801	21.1746	3.00669
TRINITY_DN865_c0_g2_i1	820	644.801	79.8254	11.7919
TRINITY_DN816_c0_g1_i2	8796	8620.8	1536.52	16.9768
TRINITY_DN816_c0_g1_i4	8808	8632.8	267.458	2.95101
TRINITY_DN816_c0_g1_i3	9028	8852.8	478.454	5.14786
TRINITY_DN816_c0_g1_i1	9016	8840.8	2603.57	28.0508
TRINITY_DN877_c0_g1_i1	883	707.801	51.9672	6.99334
TRINITY_DN877_c0_g1_i2	825	649.801	565.033	82.8248
TRINITY_DN841_c0_g2_i1	267	104.253	8	7.30914
TRINITY_DN841_c0_g1_i2	2854	2678.8	561.887	19.9791
TRINITY_DN841_c0_g1_i1	2905	2729.8	584.113	20.3813
TRINITY_DN887_c0_g1_i2	757	581.801	8368.26	1370.02
TRINITY_DN887_c0_g1_i1	719	543.801	3350.74	586.906
TRINITY_DN820_c0_g1_i2	8587	8411.8	2109.22	23.8836
TRINITY_DN820_c0_g1_i1	8642	8466.8	2330.78	26.2209
TRINITY_DN839_c0_g2_i1	3862	3686.8	852.328	22.0204
TRINITY_DN839_c0_g1_i1	998	822.801	59.6715	6.9078
TRINITY_DN853_c0_g1_i1	946	770.801	31794	3928.89
TRINITY_DN832_c0_g1_i4	1956	1780.8	123.454	6.60326
TRINITY_DN832_c0_g1_i2	1923	1747.8	132.546	7.22338
TRINITY_DN858_c0_g1_i1	857	681.801	1501	209.696
TRINITY_DN895_c0_g1_i1	1284	1108.8	630.147	54.1321
TRINITY_DN895_c0_g1_i2	1267	1091.8	200.853	17.5228
TRINITY_DN834_c0_g1_i2	1065	889.801	2859.26	306.075
TRINITY_DN834_c0_g1_i1	1107	931.801	59.7366	6.10639
TRINITY_DN893_c0_g2_i1	381	208.033	3	1.37358
TRINITY_DN893_c0_g1_i1	2290	2114.8	301.428	13.5763
TRINITY_DN893_c0_g1_i2	2383	2207.8	422.572	18.2309
TRINITY_DN898_c0_g2_i3	3010	2834.8	337.152	11.3284
TRINITY_DN898_c0_g2_i2	1436	1260.8	177.49	13.4089
TRINITY_DN898_c0_g2_i1	1428	1252.8	133166	10124.6
TRINITY_DN898_c1_g1_i1	443	268.626	20	7.09168
TRINITY_DN898_c1_g2_i2	289	123.042	10.5914	8.1991
TRINITY_DN898_c1_g2_i1	243	85.0561	13.4086	15.0157
TRINITY_DN898_c0_g3_i1	1252	1076.8	400.944	35.4663
TRINITY_DN898_c0_g3_i2	1518	1342.8	225.271	15.9794
TRINITY_DN898_c0_g1_i2	467	292.41	51.7339	16.8519
TRINITY_DN898_c0_g1_i1	1337	1161.8	55.0832	4.51601
TRINITY_DN898_c0_g1_i3	527	352.008	57.3852	15.528
TRINITY_DN855_c0_g1_i3	3601	3425.8	934	25.9688
TRINITY_DN881_c0_g1_i1	2406	2230.8	551	23.5265
TRINITY_DN826_c0_g1_i2	1581	1405.8	107.23	7.26538
TRINITY_DN826_c0_g1_i1	1557	1381.8	148.77	10.2551
TRINITY_DN847_c0_g1_i3	662	486.836	41.8815	8.19419
TRINITY_DN847_c0_g1_i2	211	61.3198	4.00524	6.22149
TRINITY_DN847_c0_g1_i1	623	447.883	138.113	29.3723
TRINITY_DN810_c0_g1_i3	852	676.801	107.092	15.0718
TRINITY_DN810_c0_g1_i2	2190	2014.8	120.158	5.68053
TRINITY_DN810_c0_g1_i1	2870	2694.8	333.75	11.7967
TRINITY_DN863_c0_g1_i1	1851	1675.8	59397.2	3376.06
TRINITY_DN863_c0_g1_i2	1697	1521.8	3943.8	246.845
TRINITY_DN809_c0_g1_i1	405	231.245	181	74.5544
TRINITY_DN868_c0_g1_i1	1475	1299.8	854	62.5818
TRINITY_DN802_c1_g1_i1	855	679.801	36	5.04415
TRINITY_DN802_c0_g1_i1	515	340.089	22	6.16166
TRINITY_DN802_c0_g4_i1	1990	1814.8	145	7.61037
TRINITY_DN802_c0_g3_i1	272	108.441	7	6.14853
TRINITY_DN802_c0_g2_i1	4501	4325.8	218.131	4.80306
TRINITY_DN802_c0_g2_i4	1267	1091.8	8.3315	0.726854
TRINITY_DN802_c0_g2_i3	4501	4325.8	129.62	2.85413
TRINITY_DN802_c0_g2_i2	4501	4325.8	109.556	2.41232
TRINITY_DN802_c0_g2_i5	451	276.562	22.3615	7.70149
TRINITY_DN802_c0_g5_i1	1020	844.801	89	10.0347
TRINITY_DN805_c0_g1_i2	1765	1589.8	326.955	19.589
TRINITY_DN805_c0_g1_i1	1766	1590.8	8544.04	511.581
TRINITY_DN864_c0_g1_i1	1783	1607.8	1702	100.831
TRINITY_DN817_c0_g2_i1	680	504.836	51	9.62248
TRINITY_DN817_c0_g1_i2	3527	3351.8	89.6824	2.54857
TRINITY_DN817_c0_g1_i5	3461	3285.8	113.776	3.29818
TRINITY_DN817_c0_g1_i1	3473	3297.8	359.719	10.3898
TRINITY_DN817_c0_g1_i3	3668	3492.8	207.823	5.66743
TRINITY_DN876_c0_g2_i1	1590	1414.8	221.46	14.9096
TRINITY_DN876_c0_g2_i2	2551	2375.8	658.54	26.4021
TRINITY_DN876_c0_g1_i1	276	111.813	9	7.66687
TRINITY_DN840_c0_g1_i4	4115	3939.8	353.567	8.54799
TRINITY_DN840_c0_g1_i2	3656	3480.8	135.324	3.70308
TRINITY_DN840_c0_g1_i5	2886	2710.8	154.037	5.41246
TRINITY_DN840_c0_g1_i3	3404	3228.8	144.002	4.2481
TRINITY_DN840_c0_g1_i1	4115	3939.8	197.07	4.76445
TRINITY_DN821_c0_g1_i1	1207	1031.8	62.265	5.74798
TRINITY_DN821_c0_g2_i9	1617	1441.8	0.553708	0.0365799
TRINITY_DN821_c0_g2_i7	1617	1441.8	32.0684	2.11855
TRINITY_DN821_c0_g2_i6	1480	1304.8	26.106	1.90574
TRINITY_DN821_c0_g2_i4	1883	1707.8	215.283	12.0071
TRINITY_DN821_c0_g2_i3	1617	1441.8	28.192	1.86246
TRINITY_DN821_c0_g2_i2	1345	1169.8	1.98922	0.161971
TRINITY_DN821_c0_g2_i5	1345	1169.8	50.5425	4.11539
TRINITY_DN886_c0_g1_i1	1986	1810.8	717	37.7151
TRINITY_DN852_c0_g1_i1	610	434.883	369.529	80.9364
TRINITY_DN852_c0_g1_i2	516	341.089	35.4706	9.90531
TRINITY_DN838_c0_g2_i1	640	464.852	17	3.48338
TRINITY_DN838_c1_g1_i2	1541	1365.8	47.4344	3.30806
TRINITY_DN838_c1_g1_i1	1531	1355.8	297.566	20.9052
TRINITY_DN838_c1_g2_i5	1002	826.801	33.8788	3.90297
TRINITY_DN838_c1_g2_i1	2283	2107.8	120.406	5.44107
TRINITY_DN838_c1_g2_i4	1907	1731.8	156.97	8.63345
TRINITY_DN838_c1_g2_i3	2202	2026.8	205.952	9.67883
TRINITY_DN838_c1_g2_i6	2211	2035.8	86.1558	4.03103
TRINITY_DN838_c1_g2_i2	1552	1376.8	221.638	15.3334
TRINITY_DN838_c0_g1_i1	295	128.349	5	3.71059
TRINITY_DN838_c2_g1_i1	677	501.836	16	3.03686
TRINITY_DN838_c1_g3_i1	338	167.345	11	6.26106
TRINITY_DN859_c0_g1_i11	3117	2941.8	0	0
TRINITY_DN859_c0_g1_i7	3085	2909.8	44.8369	1.46771
TRINITY_DN859_c0_g1_i10	3319	3143.8	272.26	8.24889
TRINITY_DN859_c0_g1_i6	3045	2869.8	0	0
TRINITY_DN859_c0_g1_i1	2818	2642.8	0	0
TRINITY_DN859_c0_g1_i5	3279	3103.8	261.783	8.03368
TRINITY_DN859_c0_g1_i2	3207	3031.8	121.622	3.82102
TRINITY_DN859_c0_g1_i4	410	236.143	7.49809	3.02442
TRINITY_DN894_c0_g1_i1	1564	1388.8	383	26.2679
TRINITY_DN833_c0_g1_i2	1898	1722.8	597.435	33.0311
TRINITY_DN833_c0_g1_i1	333	162.67	42.565	24.9237
TRINITY_DN892_c0_g1_i1	784	608.801	585	91.5267
TRINITY_DN835_c0_g2_i1	400	226.375	16.0548	6.75528
TRINITY_DN835_c2_g1_i1	246	87.3853	8	8.72004
TRINITY_DN835_c1_g1_i1	427	252.791	16	6.02873
TRINITY_DN835_c0_g1_i1	1097	921.801	253.162	26.1595
TRINITY_DN835_c0_g1_i4	1267	1091.8	97.8793	8.53915
TRINITY_DN835_c0_g1_i5	1193	1017.8	146.084	13.6712
TRINITY_DN835_c0_g1_i3	1537	1361.8	377.811	26.4258
TRINITY_DN835_c0_g1_i6	302	134.549	12.9106	9.13971
TRINITY_DN899_c0_g1_i1	1870	1694.8	370	20.7946
TRINITY_DN854_c0_g1_i1	1092	916.801	522	54.2329
TRINITY_DN827_c0_g1_i2	3285	3109.8	581.193	17.8014
TRINITY_DN827_c0_g1_i1	3161	2985.8	325.807	10.3936
TRINITY_DN880_c0_g1_i1	1859	1683.8	5513	311.863
TRINITY_DN846_c0_g1_i4	449	274.58	29.3226	10.1718
TRINITY_DN846_c0_g1_i1	351	179.426	77.5924	41.1909
TRINITY_DN846_c0_g1_i3	509	334.134	38.085	10.8568
TRINITY_DN870_c0_g1_i7	712	536.801	11.0845	1.96685
TRINITY_DN870_c0_g1_i1	790	614.801	30.9502	4.79508
TRINITY_DN870_c0_g1_i2	388	214.722	0	0
TRINITY_DN870_c0_g1_i5	698	522.836	31.5375	5.74551
TRINITY_DN870_c0_g1_i3	306	138.129	7	4.82703
TRINITY_DN870_c0_g1_i6	203	55.9631	4.31226	7.33956
TRINITY_DN870_c0_g1_i4	699	523.836	20.1155	3.65766
TRINITY_DN870_c0_g2_i1	277	112.645	9	7.61022
TRINITY_DN811_c0_g2_i3	2122	1946.8	189.701	9.28145
TRINITY_DN811_c0_g2_i1	3083	2907.8	479.938	15.7213
TRINITY_DN811_c0_g2_i2	3084	2908.8	294.495	9.64341
TRINITY_DN811_c0_g1_i1	787	611.801	0	0
TRINITY_DN811_c0_g1_i7	1071	895.801	76.9134	8.1782
TRINITY_DN811_c0_g1_i2	1059	883.801	0	0
TRINITY_DN811_c0_g1_i6	579	403.896	3.63504	0.857247
TRINITY_DN811_c0_g1_i4	366	193.719	10.0802	4.95636
TRINITY_DN811_c0_g5_i1	344	172.895	43	23.6894
TRINITY_DN811_c0_g4_i4	316	147.205	14.769	9.55646
TRINITY_DN811_c0_g4_i6	1133	957.801	43.1343	4.28958
TRINITY_DN811_c0_g4_i5	311	142.619	66.691	44.5406
TRINITY_DN811_c0_g4_i2	496	321.166	27.8946	8.27288
TRINITY_DN811_c0_g4_i3	239	81.9602	12.5559	14.5919
TRINITY_DN811_c0_g3_i1	2651	2475.8	285.866	10.998
TRINITY_DN808_c0_g1_i1	2428	2252.8	723	30.5691
TRINITY_DN862_c0_g1_i2	1597	1421.8	156.236	10.4667
TRINITY_DN862_c0_g1_i1	1464	1288.8	517.764	38.266
TRINITY_DN803_c0_g1_i2	370	197.469	42	20.259
TRINITY_DN803_c0_g2_i1	441	266.662	43	15.3594
TRINITY_DN869_c0_g1_i1	6531	6355.8	366.269	5.48905
TRINITY_DN869_c0_g1_i5	6384	6208.8	301.891	4.63137
TRINITY_DN869_c0_g1_i3	6531	6355.8	250.773	3.75818
TRINITY_DN869_c0_g1_i2	6531	6355.8	288.668	4.32608
TRINITY_DN869_c0_g1_i6	6531	6355.8	318.399	4.77165
TRINITY_DN867_c0_g1_i4	6964	6788.8	754.532	10.5865
TRINITY_DN867_c0_g1_i5	6588	6412.8	231.77	3.44252
TRINITY_DN867_c0_g1_i3	6588	6412.8	227.054	3.37247
TRINITY_DN867_c0_g1_i10	3729	3553.8	549.207	14.7201
TRINITY_DN867_c0_g1_i1	6587	6411.8	132.911	1.97445
TRINITY_DN867_c0_g1_i7	6893	6717.8	460.844	6.53422
TRINITY_DN867_c0_g1_i13	6587	6411.8	135.682	2.01562
TRINITY_DN806_c0_g1_i1	851	675.801	343	48.344
TRINITY_DN875_c1_g1_i1	1125	949.801	60	6.01708
TRINITY_DN875_c1_g2_i1	527	352.008	7	1.89414
TRINITY_DN875_c1_g3_i1	447	272.617	15	5.24089
TRINITY_DN875_c1_g3_i2	294	127.434	7	5.23214
TRINITY_DN875_c1_g3_i3	202	55.2805	3	5.16912
TRINITY_DN875_c2_g1_i1	270	106.742	12	10.7082
TRINITY_DN875_c1_g4_i1	357	185.088	10	5.14622
TRINITY_DN875_c0_g1_i1	414	240.064	15	5.95157
TRINITY_DN814_c0_g1_i1	904	728.801	353.308	46.1755
TRINITY_DN814_c0_g1_i2	985	809.801	83.6924	9.84407
TRINITY_DN885_c0_g1_i1	1338	1162.8	181.981	14.9069
TRINITY_DN885_c0_g1_i2	688	512.836	183.019	33.9926
TRINITY_DN848_c0_g1_i2	1288	1112.8	50.9384	4.36009
TRINITY_DN848_c0_g1_i1	1215	1039.8	317.062	29.0443
TRINITY_DN822_c0_g1_i1	2061	1885.8	159.212	8.04167
TRINITY_DN822_c0_g1_i4	2108	1932.8	317.825	15.6628
TRINITY_DN822_c0_g1_i3	2068	1892.8	100.907	5.0779
TRINITY_DN822_c0_g1_i5	2208	2032.8	156.51	7.33356
TRINITY_DN822_c0_g1_i6	2079	1903.8	90.8395	4.54486
TRINITY_DN822_c0_g1_i2	548	372.96	12.7059	3.24496
TRINITY_DN843_c0_g1_i1	2616	2440.8	808.13	31.5367
TRINITY_DN843_c0_g1_i2	2556	2380.8	281.87	11.277
TRINITY_DN829_c0_g1_i1	4218	4042.8	391.806	9.23115
TRINITY_DN829_c0_g1_i2	4247	4071.8	415.194	9.71251
TRINITY_DN830_c0_g1_i10	7298	7122.8	574.375	7.68089
TRINITY_DN830_c0_g1_i5	1356	1180.8	1.74697	0.140921
TRINITY_DN830_c0_g1_i6	296	129.228	13	9.58194
TRINITY_DN830_c0_g1_i1	6936	6760.8	22.0271	0.310332
TRINITY_DN830_c0_g1_i9	1808	1632.8	108.056	6.30351
TRINITY_DN830_c0_g1_i4	7174	6998.8	452.24	6.15477
TRINITY_DN830_c0_g1_i12	7297	7121.8	225.224	3.01226
TRINITY_DN830_c0_g1_i3	7535	7359.8	489.644	6.33696
TRINITY_DN830_c0_g1_i2	7035	6859.8	194.688	2.7033
TRINITY_DN830_c0_g3_i1	311	142.619	11	7.34652
TRINITY_DN830_c0_g2_i1	235	78.7586	2	2.41879
TRINITY_DN897_c0_g1_i1	451	276.562	94	32.3744
TRINITY_DN851_c0_g1_i1	1688	1512.8	4623	291.078
TRINITY_DN857_c0_g2_i1	482	307.28	11	3.40977
TRINITY_DN857_c0_g1_i5	2978	2802.8	97.5287	3.31442
TRINITY_DN857_c0_g1_i6	1015	839.801	52.1525	5.91515
TRINITY_DN857_c0_g1_i1	2465	2289.8	72.6491	3.02203
TRINITY_DN857_c0_g1_i3	2743	2567.8	763.36	28.3162
TRINITY_DN857_c0_g1_i4	805	629.801	19.2399	2.90982
TRINITY_DN857_c0_g1_i2	2458	2282.8	149.07	6.21999
TRINITY_DN836_c0_g1_i1	1803	1627.8	502	29.3744
TRINITY_DN891_c0_g1_i1	3149	2973.8	1013	32.4463
TRINITY_DN845_c0_g1_i2	1591	1415.8	269.727	18.1464
TRINITY_DN845_c0_g1_i1	1303	1127.8	10602.3	895.434
TRINITY_DN888_c0_g1_i1	2096	1920.8	982	48.6963
TRINITY_DN883_c0_g1_i1	2066	1890.8	3794	191.125
TRINITY_DN824_c0_g1_i3	2340	2164.8	0.000737805	3.24631e-05
TRINITY_DN824_c0_g1_i4	2315	2139.8	289.999	12.9089
TRINITY_DN824_c0_g2_i2	1187	1011.8	62.5862	5.89183
TRINITY_DN824_c0_g2_i1	1175	999.801	82.4138	7.85152
TRINITY_DN812_c0_g1_i2	1617	1441.8	94.4895	6.24231
TRINITY_DN812_c0_g1_i1	1553	1377.8	163.511	11.3038
TRINITY_DN878_c0_g1_i1	2476	2300.8	5715	236.594
TRINITY_DN819_c0_g1_i1	604	428.883	865	192.108
TRINITY_DN873_c0_g1_i1	4539	4363.8	510.97	11.1531
TRINITY_DN873_c0_g1_i2	4507	4331.8	2915.03	64.0976
TRINITY_DN800_c0_g1_i6	3988	3812.8	1126.48	28.1416
TRINITY_DN800_c0_g1_i12	6294	6118.8	5444.21	84.7491
TRINITY_DN800_c0_g1_i4	3109	2933.8	0	0
TRINITY_DN800_c0_g1_i8	263	100.854	50.264	47.4715
TRINITY_DN800_c0_g1_i2	6373	6197.8	0.0063208	9.71408e-05
TRINITY_DN800_c0_g1_i13	6361	6185.8	1118.99	17.2305
TRINITY_DN800_c0_g1_i3	1634	1458.8	79.0884	5.16397
TRINITY_DN800_c0_g1_i5	2230	2054.8	99.2269	4.59967
TRINITY_DN800_c0_g1_i7	3909	3733.8	0	0
TRINITY_DN800_c0_g1_i1	3248	3072.8	644.701	19.9844
TRINITY_DN800_c0_g1_i11	3150	2974.8	182.544	5.84488
TRINITY_DN800_c0_g1_i9	225	71.2688	5.26024	7.03029
TRINITY_DN800_c0_g1_i10	3976	3800.8	0.228388	0.00572356
TRINITY_DN800_c1_g1_i1	217	65.5234	3	4.36106
TRINITY_DN861_c0_g1_i1	1277	1101.8	445	38.4702
TRINITY_DN866_c0_g1_i2	1666	1490.8	1628.56	104.052
TRINITY_DN866_c0_g1_i1	1721	1545.8	183.439	11.3033
TRINITY_DN807_c0_g1_i1	2523	2347.8	227.267	9.22025
TRINITY_DN807_c0_g1_i3	2087	1911.8	160.574	8.00018
TRINITY_DN807_c0_g1_i2	2083	1907.8	153.159	7.64673
TRINITY_DN807_c0_g2_i1	569	393.909	17	4.11074
TRINITY_DN874_c0_g1_i1	1803	1627.8	920	53.8336
TRINITY_DN815_c0_g1_i3	816	640.801	136.48	20.2868
TRINITY_DN815_c0_g1_i2	1393	1217.8	193.741	15.1535
TRINITY_DN815_c0_g1_i1	608	432.883	31.779	6.99256
TRINITY_DN823_c0_g1_i1	1273	1097.8	167.12	14.5001
TRINITY_DN823_c0_g1_i2	1182	1006.8	413.88	39.156
TRINITY_DN884_c0_g4_i1	269	105.913	23	20.6845
TRINITY_DN884_c0_g3_i1	304	136.352	2.89233	2.02048
TRINITY_DN884_c0_g3_i3	251	91.1715	8.30877	8.6805
TRINITY_DN884_c0_g3_i4	251	91.1715	2.50292	2.6149
TRINITY_DN884_c0_g3_i2	304	136.352	21.5364	15.0445
TRINITY_DN884_c1_g1_i1	209	59.9755	8	12.7052
TRINITY_DN884_c0_g1_i1	377	204.193	8.79689	4.10352
TRINITY_DN884_c0_g1_i3	377	204.193	3.13323	1.46157
TRINITY_DN884_c0_g1_i4	379	206.117	15.6345	7.225
TRINITY_DN884_c0_g1_i2	542	366.96	15.0813	3.91459
TRINITY_DN884_c0_g2_i4	1191	1015.8	271.259	25.4357
TRINITY_DN884_c0_g2_i3	878	702.801	224.05	30.3655
TRINITY_DN884_c0_g2_i1	1205	1029.8	58.956	5.45308
TRINITY_DN884_c0_g2_i2	1204	1028.8	109.861	10.1714
TRINITY_DN849_c0_g1_i2	722	546.801	196.394	34.211
TRINITY_DN849_c0_g1_i1	894	718.801	13062.6	1730.97
TRINITY_DN828_c0_g1_i1	1569	1393.8	301	20.5699
TRINITY_DN842_c0_g1_i2	2151	1975.8	116.776	5.62961
TRINITY_DN842_c0_g1_i1	1571	1395.8	96.2238	6.56638
TRINITY_DN896_c0_g1_i2	1439	1263.8	3020.1	227.619
TRINITY_DN896_c0_g1_i1	1242	1066.8	1727.9	154.278
TRINITY_DN831_c0_g1_i1	3296	3120.8	72.8067	2.22215
TRINITY_DN831_c0_g1_i5	3871	3695.8	36.6963	0.94576
TRINITY_DN831_c0_g1_i2	3992	3816.8	399.378	9.96671
TRINITY_DN831_c0_g1_i4	3977	3801.8	937.993	23.5005
TRINITY_DN831_c0_g1_i3	3856	3680.8	90.126	2.33225
TRINITY_DN850_c0_g1_i2	2045	1869.8	464.706	23.6728
TRINITY_DN850_c0_g1_i1	2046	1870.8	18.2937	0.931408
TRINITY_DN856_c0_g1_i2	1818	1642.8	152.974	8.8695
TRINITY_DN856_c0_g1_i1	1715	1539.8	4824.03	298.409
TRINITY_DN890_c0_g1_i2	1623	1447.8	374.132	24.614
TRINITY_DN890_c0_g1_i1	1780	1604.8	362.868	21.5375
TRINITY_DN837_c0_g1_i1	6239	6063.8	1541.88	24.2199
TRINITY_DN837_c0_g1_i2	6179	6003.8	269.123	4.26964
TRINITY_DN844_c0_g1_i2	3640	3464.8	414.054	11.3827
TRINITY_DN844_c0_g1_i4	3721	3545.8	362.946	9.74978
TRINITY_DN889_c0_g1_i2	2082	1906.8	388.641	19.4138
TRINITY_DN889_c0_g1_i1	2106	1930.8	122.359	6.03624
TRINITY_DN825_c0_g1_i1	1125	949.801	3038.08	304.673
TRINITY_DN825_c0_g1_i2	1028	852.801	92.9165	10.378
TRINITY_DN882_c3_g1_i1	216	64.8393	0	0
TRINITY_DN882_c1_g1_i1	253	92.7899	2	2.05304
TRINITY_DN882_c0_g2_i2	1576	1400.8	219.974	14.9576
TRINITY_DN882_c0_g2_i1	305	137.238	5.02551	3.48796
TRINITY_DN882_c0_g1_i1	2048	1872.8	104.15	5.29705
TRINITY_DN882_c0_g1_i2	2027	1851.8	121.85	6.26756
TRINITY_DN882_c2_g1_i1	212	62.0191	1	1.53582
TRINITY_DN879_c0_g1_i14	4930	4754.8	99.6821	1.99688
TRINITY_DN879_c0_g1_i12	952	776.801	0	0
TRINITY_DN879_c0_g1_i9	4159	3983.8	492.836	11.7834
TRINITY_DN879_c0_g1_i6	426	251.825	2.80743	1.06189
TRINITY_DN879_c0_g1_i17	449	274.58	0	0
TRINITY_DN879_c0_g1_i16	543	367.96	0	0
TRINITY_DN879_c0_g1_i7	885	709.801	2.67041	0.358351
